generator_name,validation_accuracy_mean,validation_accuracy_std,validation_accuracy_min,validation_accuracy_max,validation_f1_macro_mean,validation_f1_macro_std,validation_f1_macro_min,validation_f1_macro_max,validation_f1_weighted_mean,validation_f1_weighted_std,validation_f1_weighted_min,validation_f1_weighted_max,test_accuracy_mean,test_accuracy_std,test_accuracy_min,test_accuracy_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_min,test_f1_macro_max,test_f1_weighted_mean,test_f1_weighted_std,test_f1_weighted_min,test_f1_weighted_max
numpy_pcg64,0.9371241080530072,0.0010887304892217339,0.9350152905198776,0.9396024464831805,0.8807104078979382,0.0021104814202933257,0.876063523123538,0.8849241917116624,0.936331081714588,0.0011067576318241732,0.9340607644816533,0.9387821016752714,0.933588224048939,0.0012922811057844608,0.9313706748231696,0.9363410437774804,0.8734132212177921,0.0025303797850302423,0.868997309912146,0.8790255511091596,0.9324679062829013,0.0013162990127640038,0.9302503963093915,0.9352765023335645
