generator_name,seed,dataset_size,train_size,validation_size,test_size,model_name,model_random_state,validation_accuracy,validation_precision_macro,validation_recall_macro,validation_f1_macro,validation_f1_weighted,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_f1_weighted
numpy_pcg64,1008,34874,24411,5232,5231,RandomForestClassifier,42,0.9352064220183486,0.8936998750996379,0.8617150308983151,0.8770541195892075,0.9344006499531644,0.9359587077040719,0.8992752325157003,0.8565165640079768,0.8766936417760963,0.9348430430486343
numpy_pcg64,1009,34874,24411,5232,5231,RandomForestClassifier,42,0.9424694189602446,0.9105591821676549,0.8719450859685544,0.8900977008117902,0.9415753382571262,0.9371057159242975,0.8910486453562066,0.8694142597080182,0.8798182377076502,0.9364884837851553
numpy_pcg64,1010,34874,24411,5232,5231,RandomForestClassifier,42,0.9353975535168195,0.8963127167367476,0.8593336419041911,0.876948843884156,0.9344496270637395,0.9334735232269165,0.8920449086046885,0.8557677207617044,0.8730218947210572,0.9324906286849908
numpy_pcg64,1011,34874,24411,5232,5231,RandomForestClassifier,42,0.9376911314984709,0.8939885139633654,0.8740087491257315,0.8837074195140898,0.9372166426130475,0.9409290766583828,0.901922176104733,0.8770715627473719,0.8889816392906181,0.9403979151911895
numpy_pcg64,1012,34874,24411,5232,5231,RandomForestClassifier,42,0.9399847094801224,0.8980477920134199,0.8779665182012025,0.8877206602989448,0.9395138014771023,0.9401644045115657,0.9017177474175915,0.8697465530496423,0.8850622191703268,0.9393792016857054
numpy_pcg64,1013,34874,24411,5232,5231,RandomForestClassifier,42,0.9380733944954128,0.8951447918534204,0.8709863147133682,0.8826539838606432,0.9374689785178048,0.9325176830433951,0.8907068034463629,0.8534978822662422,0.8711984227520055,0.9315035692868259
numpy_pcg64,1014,34874,24411,5232,5231,RandomForestClassifier,42,0.9294724770642202,0.8718153805481185,0.8665813568538354,0.8691690539811946,0.9293427730450882,0.9424584209520168,0.9082037805391338,0.8737467394766693,0.8902425378470631,0.9416939171811026
numpy_pcg64,1015,34874,24411,5232,5231,RandomForestClassifier,42,0.9329128440366973,0.8804143428656248,0.8680717557958216,0.874100948961101,0.9325519277721804,0.938252724144523,0.8947735221446046,0.8750751135439495,0.8846325998996466,0.9377762051381241
numpy_pcg64,1016,34874,24411,5232,5231,RandomForestClassifier,42,0.9355886850152905,0.8886039243928335,0.870980468111704,0.8795578930694287,0.935164995154485,0.9350028675205506,0.890849397785821,0.8622898931444762,0.8760292605665926,0.9342428432698708
numpy_pcg64,1017,34874,24411,5232,5231,RandomForestClassifier,42,0.9363532110091743,0.896468027906236,0.8664633303923132,0.8808841071223874,0.9356039722035505,0.9365322118141847,0.8936051468304437,0.8649708933080488,0.8787474060931598,0.9357853460461932
numpy_pcg64,1018,34874,24411,5232,5231,RandomForestClassifier,42,0.9352064220183486,0.8920294449972731,0.8639010210216386,0.8774189221517704,0.9344740639168546,0.943987765245651,0.9062312336729481,0.8838342282121042,0.8947055054897827,0.9435005549814656
numpy_pcg64,1019,34874,24411,5232,5231,RandomForestClassifier,42,0.9365443425076453,0.8935284729951521,0.8673715572067023,0.8799946390517791,0.9359107492047791,0.9372968839610017,0.8953929030786499,0.8668206934459689,0.8805818593564947,0.9365779350477413
numpy_pcg64,1020,34874,24411,5232,5231,RandomForestClassifier,42,0.9357798165137615,0.8944760174741643,0.8615319583392437,0.8772546982995578,0.934911667262183,0.9388262282546358,0.9029767228460016,0.8666153960073397,0.8839697701782904,0.9379607744314837
numpy_pcg64,1021,34874,24411,5232,5231,RandomForestClassifier,42,0.9350152905198776,0.8940361315649574,0.859172766743316,0.8757982073188285,0.9341609707112438,0.9367233798508889,0.8993717586626927,0.8655393365415863,0.8817354955426712,0.935900498808109
numpy_pcg64,1022,34874,24411,5232,5231,RandomForestClassifier,42,0.9323394495412844,0.8948438919151057,0.8476686427832854,0.8698355086803357,0.9310597728213941,0.9395909004014529,0.8966524439208882,0.8755110054967105,0.8857769460088997,0.939072863208579
numpy_pcg64,1023,34874,24411,5232,5231,RandomForestClassifier,42,0.9355886850152905,0.8906369791868176,0.8698768424265149,0.8799836041975845,0.9350668982532437,0.9380615561078188,0.8970510412518512,0.8704955634371588,0.8833299264027069,0.9374225286515959
numpy_pcg64,1024,34874,24411,5232,5231,RandomForestClassifier,42,0.9319571865443425,0.8894832913011768,0.8502031880343376,0.8688345075854181,0.9308564117478638,0.9361498757407761,0.9073914237569255,0.8509731186216062,0.8771442649977077,0.9347343427193542
numpy_pcg64,1025,34874,24411,5232,5231,RandomForestClassifier,42,0.9323394495412844,0.8842827497682472,0.8605509896858612,0.8720007061864599,0.9316713390628318,0.9384438921812273,0.8991386292615937,0.8686828587262143,0.8832269667332798,0.9376900288580591
numpy_pcg64,1026,34874,24411,5232,5231,RandomForestClassifier,42,0.9342507645259939,0.88941488871997,0.8638171920647985,0.8761253487984932,0.9335706114178539,0.938252724144523,0.8999298686526241,0.8670107040802314,0.8827660077055727,0.9374820681973957
numpy_pcg64,1027,34874,24411,5232,5231,RandomForestClassifier,42,0.9348241590214067,0.8911487685307526,0.8625304938205378,0.8762120944008674,0.9340515262501194,0.9327088510800994,0.8863034126321546,0.85979643704067,0.8724400149191922,0.9319560962763355
numpy_pcg64,1028,34874,24411,5232,5231,RandomForestClassifier,42,0.9376911314984709,0.896685819608717,0.8675996074851448,0.8815737105910179,0.9369563490360758,0.9325176830433951,0.886364537147613,0.8601616265923732,0.8727144228304313,0.9317926991455394
