generator_name,validation_accuracy_mean,validation_accuracy_std,validation_accuracy_min,validation_accuracy_max,validation_f1_macro_mean,validation_f1_macro_std,validation_f1_macro_min,validation_f1_macro_max,validation_f1_weighted_mean,validation_f1_weighted_std,validation_f1_weighted_min,validation_f1_weighted_max,test_accuracy_mean,test_accuracy_std,test_accuracy_min,test_accuracy_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_min,test_f1_macro_max,test_f1_weighted_mean,test_f1_weighted_std,test_f1_weighted_min,test_f1_weighted_max
numpy_mt19937,0.9364296636085626,0.003050928125265279,0.9332951070336392,0.9405581039755352,0.8793941003568927,0.00593464959198141,0.8737306583475966,0.8866542884816259,0.9355977799639621,0.003229027105371918,0.9322167179639687,0.9396524422875304,0.9363792773848212,0.0026845329277831423,0.9336646912636207,0.9397820684381571,0.8801747388029693,0.0050461253842067,0.8748648825687665,0.8861905603970913,0.9357746044253409,0.002715598399874459,0.9329247795840769,0.9391658644079666
numpy_pcg64,0.9378058103975535,0.0024274452780361703,0.933868501529052,0.9397935779816514,0.8816789682795294,0.00491124798796051,0.8732810866206622,0.8854403663240332,0.9370826339771959,0.0023609783779704424,0.9332674350165738,0.9388711771273069,0.9344293634104378,0.0015233585787143246,0.9329000191168036,0.9361498757407761,0.8757791778676106,0.002723666803761761,0.8733857164275269,0.879226684874462,0.9335194263912969,0.0015300571484268774,0.9320164689254857,0.9353579918004962
pcg64_cp_alite1,0.9336391437308869,0.0017796795637591565,0.9319571865443425,0.9365443425076453,0.8738227107430449,0.0034888078521186174,0.8697980603477363,0.8791226156892016,0.9327752770000037,0.0018525598263389197,0.9308459750928345,0.9357303309941861,0.9362263429554579,0.0018856960880378852,0.9342381953737335,0.9380615561078188,0.8793445173759491,0.00340045247840696,0.8751557044114028,0.8821730941252063,0.9355087129848686,0.0019277611186986432,0.9332037683524983,0.9372853686114762
