generator_name,seed,dataset_size,train_size,validation_size,test_size,model_name,model_random_state,validation_accuracy,validation_precision_macro,validation_recall_macro,validation_f1_macro,validation_f1_weighted,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_f1_weighted
numpy_pcg64,1023,17437,12205,2617,2615,RandomForestClassifier,42,0.9373328238440963,0.8974684273125518,0.8625667236322974,0.8791837339056766,0.9365423469462707,0.935755258126195,0.8904834297543575,0.8679451760408599,0.8788541850146392,0.9351685980012974
numpy_pcg64,1024,17437,12205,2617,2615,RandomForestClassifier,42,0.9316010699273978,0.885964241519797,0.8566774620053308,0.8706843954208829,0.9308189277158339,0.9353728489483748,0.9032517645831944,0.8467272975778811,0.8729630271873422,0.9339545764182279
numpy_pcg64,1025,17437,12205,2617,2615,RandomForestClassifier,42,0.9361864730607566,0.8965919184147682,0.8623800908636975,0.8787340312881172,0.935319021852614,0.9353728489483748,0.902668685907949,0.8528554331378598,0.876191796358944,0.9341059847068066
numpy_pcg64,1026,17437,12205,2617,2615,RandomForestClassifier,42,0.9361864730607566,0.8958915671099348,0.8627201264496347,0.878523413490827,0.9353174088123788,0.9365200764818356,0.9024509198495259,0.8573377424676698,0.8784910257984926,0.9354259261888284
numpy_pcg64,1027,17437,12205,2617,2615,RandomForestClassifier,42,0.934275888421857,0.8984658174773547,0.8538675971053019,0.8747116886178142,0.9331138584483931,0.9323135755258126,0.8844630717038905,0.8551356552072255,0.8690218914206009,0.9313510907373137
numpy_pcg64,1028,17437,12205,2617,2615,RandomForestClassifier,42,0.9316010699273978,0.8957187557144954,0.8434653037112053,0.8678459344279951,0.9301670801729209,0.9258126195028681,0.8776934724555758,0.8435590559572063,0.8598015354030454,0.9248011229119191
numpy_pcg64,1029,17437,12205,2617,2615,RandomForestClassifier,42,0.9273977837218189,0.8699183066115649,0.8607959540336588,0.8651303381959315,0.9272107774672478,0.9384321223709369,0.9015049182191972,0.866819882455205,0.8832850201745273,0.9376275558171534
pcg64_cp_alite1,1000,17437,12205,2617,2615,RandomForestClassifier,42,0.9285441345051586,0.8753199144703853,0.8584825164743197,0.8662984301191172,0.9282126455455794,0.9334608030592734,0.8963130537358507,0.852349266244884,0.8731041925158235,0.9323041081940076
pcg64_cp_alite1,1001,17437,12205,2617,2615,RandomForestClassifier,42,0.9258693160106993,0.8736950061607596,0.8487602942520976,0.8608061026998102,0.9251166895985973,0.9307839388145316,0.8911684428272473,0.845948641959983,0.8671067204127492,0.9295812878710823
pcg64_cp_alite1,1002,17437,12205,2617,2615,RandomForestClassifier,42,0.9327474207107375,0.8869962797062794,0.8648241625700642,0.8755487139677296,0.9321379032482824,0.9380497131931166,0.8921392640272442,0.8739277055864813,0.8825038463376594,0.9375297102864067
pcg64_cp_alite1,1003,17437,12205,2617,2615,RandomForestClassifier,42,0.9388612915552159,0.9012339423546939,0.8717182346280707,0.8857813993932037,0.9381458896949074,0.9369024856596558,0.8973338485103093,0.8625158962089153,0.8791605055601096,0.9360335980945749
pcg64_cp_alite1,1004,17437,12205,2617,2615,RandomForestClassifier,42,0.9403897592663355,0.8946906889043413,0.8853659865954948,0.8898303554310093,0.9401986893137149,0.9361376673040153,0.8915192129106745,0.8698953046701341,0.8803531741312085,0.9356130445944633
pcg64_cp_alite1,1005,17437,12205,2617,2615,RandomForestClassifier,42,0.9285441345051586,0.8845509494753806,0.8437023088662432,0.8630357501849919,0.9273652590251033,0.9342256214149139,0.8947382392832922,0.8579455147254089,0.8754815760123146,0.933274310372037
pcg64_cp_alite1,1006,17437,12205,2617,2615,RandomForestClassifier,42,0.9419182269774551,0.9103843336958749,0.8727092432010465,0.8905320079915676,0.9410743644829171,0.9296367112810707,0.892436685010594,0.8398523200741875,0.8642365444355323,0.9281419266788581
pcg64_cp_alite1,1007,17437,12205,2617,2615,RandomForestClassifier,42,0.9281620175773787,0.8801413677844097,0.8539575289575291,0.8665988055063284,0.9274045115654445,0.9361376673040153,0.894379348582075,0.8640243886885596,0.8785956580032616,0.9353838996219882
pcg64_cp_alite1,1008,17437,12205,2617,2615,RandomForestClassifier,42,0.9361864730607566,0.8888833271270696,0.8758441989999367,0.8818763257445862,0.9358936177830923,0.9292543021032504,0.882839915847919,0.844194284336874,0.8625369173333498,0.9281143275895996
pcg64_cp_alite1,1009,17437,12205,2617,2615,RandomForestClassifier,42,0.9285441345051586,0.8874119362781133,0.8430662805662804,0.8639645240408008,0.927270054936257,0.9430210325047801,0.8990822095378249,0.887123507485212,0.8929700958546287,0.942738631653142
pcg64_cp_alite1,1010,17437,12205,2617,2615,RandomForestClassifier,42,0.9331295376385174,0.8837479045615709,0.8681651792307529,0.8757895740853904,0.9327191474269231,0.9319311663479923,0.8889780907541497,0.8560036583599676,0.8716850865913349,0.9310398512028362
pcg64_cp_alite1,1011,17437,12205,2617,2615,RandomForestClassifier,42,0.9350401222774168,0.8970211037105739,0.8581693813251191,0.8766302861920588,0.9340439886240339,0.9304015296367113,0.8808758538470727,0.859102621985247,0.8695594904384957,0.9298240078936507
pcg64_cp_alite1,1012,17437,12205,2617,2615,RandomForestClassifier,42,0.9430645777607948,0.9144496053525427,0.8740798468257486,0.8930707992461991,0.9421453791218927,0.9380497131931166,0.9052083886087637,0.8586596395999612,0.8805808055237496,0.9369241380779817
pcg64_cp_alite1,1013,17437,12205,2617,2615,RandomForestClassifier,42,0.9304547191440581,0.8849344955417061,0.854330794494729,0.8688076519751955,0.9296572156207834,0.9326959847036329,0.8837780781923792,0.8595944231266848,0.871106448796227,0.9319430746823781
pcg64_cp_alite1,1014,17437,12205,2617,2615,RandomForestClassifier,42,0.9323653037829576,0.8854534620375497,0.8601793538268949,0.8723329952492888,0.931656185380335,0.9338432122370937,0.8868556956661867,0.8585860040523111,0.8718413086342651,0.932883925396408
pcg64_cp_alite1,1015,17437,12205,2617,2615,RandomForestClassifier,42,0.9323653037829576,0.8807735234073121,0.8669554507669263,0.8736508613689936,0.9319772516846635,0.9292543021032504,0.8877644217010263,0.8441532950038786,0.8644187224307535,0.9279836554840558
pcg64_cp_alite1,1016,17437,12205,2617,2615,RandomForestClassifier,42,0.9346580053496369,0.8901184492735732,0.8605966622360065,0.8746214996020448,0.9337799911769364,0.9380497131931166,0.9000546165914978,0.8673374037831206,0.8829543825411398,0.9372609353377569
pcg64_cp_alite1,1017,17437,12205,2617,2615,RandomForestClassifier,42,0.9289262514329385,0.8858998127445395,0.8480951677672989,0.865903671861258,0.9278408625092073,0.9353728489483748,0.8917931857510407,0.8640418366112046,0.8774207580670685,0.9346823836780311
pcg64_cp_alite1,1018,17437,12205,2617,2615,RandomForestClassifier,42,0.9327474207107375,0.8980963307220399,0.8475879275059602,0.8711602619131781,0.9314102819921818,0.9311663479923518,0.8932403354440579,0.8445774832308636,0.8673521602040583,0.9298501927593941
pcg64_cp_alite1,1019,17437,12205,2617,2615,RandomForestClassifier,42,0.9281620175773787,0.8806782003839068,0.8479495889331954,0.8633207506778776,0.9271478939481764,0.9326959847036329,0.8944866307439175,0.8496008552989394,0.8707141812489659,0.9314741122529924
