generator_name,validation_accuracy_mean,validation_accuracy_std,validation_accuracy_min,validation_accuracy_max,validation_f1_macro_mean,validation_f1_macro_std,validation_f1_macro_min,validation_f1_macro_max,validation_f1_weighted_mean,validation_f1_weighted_std,validation_f1_weighted_min,validation_f1_weighted_max,test_accuracy_mean,test_accuracy_std,test_accuracy_min,test_accuracy_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_min,test_f1_macro_max,test_f1_weighted_mean,test_f1_weighted_std,test_f1_weighted_min,test_f1_weighted_max
numpy_mt19937,0.9361748216106014,0.0032342489760847875,0.9290902140672783,0.9417048929663608,0.8787388049805538,0.006294750859351035,0.8650714709088025,0.8891623946660032,0.9353914328274623,0.003284813908793165,0.9281543982381851,0.9409500429429936,0.9363983941884917,0.002745223869675859,0.9325176830433951,0.9426495889887211,0.8790412477796201,0.00566901493625182,0.8693890630900163,0.8917905954041063,0.9355751035695792,0.0028335127287266496,0.9312389717830556,0.9419204068185673
numpy_pcg64,0.9361684505606523,0.0028222384988893395,0.9306192660550459,0.941322629969419,0.8791253983804149,0.005330800858994793,0.8694925331965792,0.8887541233500301,0.9354393269766865,0.002810951618106282,0.9301235262521284,0.9406903458714857,0.937265022621551,0.0029436724166939203,0.9309883387497611,0.9424584209520168,0.880781096805156,0.005822854011944988,0.8691732864620123,0.8912828096750925,0.936492482156947,0.0030091066212708695,0.9301548941803215,0.9418904215359019
pcg64_cp_alite1,0.9362321610601427,0.0028927726474205096,0.9279434250764526,0.9417048929663608,0.8786844247391448,0.00613031001138907,0.8615252267536894,0.8908405499100982,0.9353744227127913,0.0030238358236729388,0.9267334853132796,0.9409812238089137,0.935512648951762,0.003113946784648105,0.9290766583827184,0.9430319250621296,0.8772440772781926,0.006097211073677121,0.8642847042477607,0.8911949762894625,0.9346034328503706,0.0031400721942559722,0.928115595371329,0.9421655431727248
